city,year,month,pred_risk,p_low,p_mod,p_high,p_extreme,heat_stress_index_proj,temp_delta_c,urban_delta_pct,pop_delta_mult
Islamabad,2024,1,0,0.9987640380859375,0.0012355762301012874,3.143451294818078e-07,2.2733438242994453e-08,-0.8494207170270549,1.0,2.0,1.05
Islamabad,2024,2,0,0.9977585077285767,0.0022404820192605257,9.227219379681628e-07,6.678860842157519e-08,-0.5236448385904376,1.0,2.0,1.05
Islamabad,2024,3,0,0.9745331406593323,0.025414524599909782,4.9137182941194624e-05,3.1433748972631292e-06,0.03951839930223782,1.0,2.0,1.05
Islamabad,2024,4,2,0.019691774621605873,0.4487329423427582,0.4919740855693817,0.03960112854838371,0.6724839575231013,1.0,2.0,1.05
Islamabad,2024,5,3,4.3859364495801856e-07,0.00039077861583791673,0.10749588906764984,0.8921129107475281,1.2360958782116576,1.0,2.0,1.05
Islamabad,2024,6,3,2.0075441398148541e-07,0.00022528364206664264,0.09016750752925873,0.90960693359375,1.467665886458124,1.0,2.0,1.05
Islamabad,2024,7,3,3.753212070023437e-07,0.00042059808038175106,0.11564266681671143,0.88393634557724,1.225956016368824,1.0,2.0,1.05
Islamabad,2024,8,3,4.250664915161906e-06,0.007852224633097649,0.4872477650642395,0.5048957467079163,1.131924568488824,1.0,2.0,1.05
Islamabad,2024,9,2,4.1468221752438694e-05,0.045331478118896484,0.7832890748977661,0.17133799195289612,1.031025253525597,1.0,2.0,1.05
Islamabad,2024,10,1,0.006578450091183186,0.5019359588623047,0.48513081669807434,0.0063547478057444096,0.5573998830018417,1.0,2.0,1.05
Islamabad,2024,11,0,0.9095070362091064,0.09025520086288452,0.00023001650697551668,7.782077773299534e-06,-0.05277965319133974,1.0,2.0,1.05
Islamabad,2024,12,0,0.9979557991027832,0.0020432439632713795,8.176564847417467e-07,5.991412166395094e-08,-0.5762172688618269,1.0,2.0,1.05
Islamabad,2025,1,0,0.9983761310577393,0.0016233905917033553,5.107542051518976e-07,3.568760220673539e-08,-0.8357449846300252,1.0,2.0,1.05
Islamabad,2025,2,0,0.9972788691520691,0.0027197785675525665,1.3106869118928444e-06,9.302350179041241e-08,-0.509969106193408,1.0,2.0,1.05
Islamabad,2025,3,0,0.9775410294532776,0.022411683574318886,4.431384877534583e-05,2.970763262055698e-06,0.05319413169926753,1.0,2.0,1.05
Islamabad,2025,4,2,0.010176868177950382,0.3333359658718109,0.5839120745658875,0.07257504761219025,0.686159689920131,1.0,2.0,1.05
Islamabad,2025,5,3,4.1567818698240444e-07,0.0003734112542588264,0.10574328899383545,0.8938828706741333,1.2497716106086871,1.0,2.0,1.05
Islamabad,2025,6,3,1.9531043449205754e-07,0.00022061096387915313,0.08952099084854126,0.9102581739425659,1.4813416188551536,1.0,2.0,1.05
Islamabad,2025,7,3,3.533035055625078e-07,0.0003991001285612583,0.11342529207468033,0.886175274848938,1.2396317487658537,1.0,2.0,1.05
Islamabad,2025,8,3,3.6939366054866696e-06,0.006589467637240887,0.44844406843185425,0.5449628233909607,1.1456003008858535,1.0,2.0,1.05
Islamabad,2025,9,2,3.747219670913182e-05,0.041216541081666946,0.767819344997406,0.1909267008304596,1.0447009859226266,1.0,2.0,1.05
Islamabad,2025,10,2,0.005749690346419811,0.48467332124710083,0.5026509165763855,0.006926098372787237,0.5710756153988714,1.0,2.0,1.05
Islamabad,2025,11,0,0.8915717601776123,0.10812877863645554,0.0002904731372836977,8.969996088126209e-06,-0.03910392079431003,1.0,2.0,1.05
Islamabad,2025,12,0,0.9978887438774109,0.00211041490547359,8.527264867552731e-07,6.156405163437739e-08,-0.5625415364647972,1.0,2.0,1.05
Islamabad,2026,1,0,0.9983267188072205,0.0016727603506296873,5.316163083080028e-07,3.668936088274677e-08,-0.8220692522329955,1.0,2.0,1.05
Islamabad,2026,2,0,0.9972355961799622,0.002763002645224333,1.329755605183891e-06,9.312118010029735e-08,-0.49629337379637833,1.0,2.0,1.05
Islamabad,2026,3,0,0.9747433066368103,0.025200875476002693,5.244907515589148e-05,3.4087090625689598e-06,0.06686986409629728,1.0,2.0,1.05
Islamabad,2026,4,2,0.006143462378531694,0.26727449893951416,0.6292120814323425,0.09736999124288559,0.6998354223171608,1.0,2.0,1.05
Islamabad,2026,5,3,3.91999606108584e-07,0.0003577268507797271,0.10425197333097458,0.895389974117279,1.2634473430057167,1.0,2.0,1.05
Islamabad,2026,6,3,1.895480039593167e-07,0.00021599560568574816,0.08890626579523087,0.9108775854110718,1.4950173512521834,1.0,2.0,1.05
Islamabad,2026,7,3,3.336553220378846e-07,0.0003798397956416011,0.11137540638446808,0.8882444500923157,1.2533074811628833,1.0,2.0,1.05
Islamabad,2026,8,3,3.1985307487047976e-06,0.005495570134371519,0.40986669063568115,0.58463454246521,1.1592760332828833,1.0,2.0,1.05
Islamabad,2026,9,2,3.386000025784597e-05,0.037434063851833344,0.7507228851318359,0.21180927753448486,1.0583767183196562,1.0,2.0,1.05
Islamabad,2026,10,2,0.005046708043664694,0.46762892603874207,0.5197640657424927,0.007560358382761478,0.5847513477959012,1.0,2.0,1.05
Islamabad,2026,11,0,0.8674644827842712,0.13214503228664398,0.000379828066797927,1.065093692886876e-05,-0.02542818839728029,1.0,2.0,1.05
Islamabad,2026,12,0,0.9978097081184387,0.002189275110140443,8.939778695093992e-07,6.355714532446655e-08,-0.5488658040677675,1.0,2.0,1.05
Karachi,2024,1,0,0.9902325868606567,0.009758700616657734,8.271788829006255e-06,4.851451649301453e-07,-0.08931194545779814,1.0,2.0,1.05
Karachi,2024,2,1,0.45891380310058594,0.5314791202545166,0.00936908833682537,0.00023796306049916893,0.25596533416081674,1.0,2.0,1.05
Karachi,2024,3,2,0.002444951329380274,0.29962873458862305,0.6569778323173523,0.040948521345853806,0.7023189101550837,1.0,2.0,1.05
Karachi,2024,4,3,1.7979435142478906e-05,0.0071628279983997345,0.30111443996429443,0.6917047500610352,1.0527849187054446,1.0,2.0,1.05
Karachi,2024,5,3,9.845073236647295e-07,0.0008922552224248648,0.1479945331811905,0.8511122465133667,1.1755912377353033,1.0,2.0,1.05
