city,year,month,pred_risk,p_low,p_mod,p_high,p_extreme,heat_stress_index_proj,temp_delta_c,urban_delta_pct,pop_delta_mult
Islamabad,2024,1,0,0.9999999726934731,2.4105121803194597e-08,1.5331196197808171e-09,1.6682854473038634e-09,-0.6786560834048408,2.0,4.0,1.1
Islamabad,2024,2,0,0.9999999633917163,3.4130520838120105e-08,9.188420083915715e-10,1.5589206632508308e-09,-0.3528802049682232,2.0,4.0,1.1
Islamabad,2024,3,0,0.9999274983927039,7.246185893562629e-05,1.5051891454243596e-08,2.4696469046720364e-08,0.2102830329244525,2.0,4.0,1.1
Islamabad,2024,4,1,2.87777751131023e-06,0.9999967633636777,1.6656842809975632e-07,1.9229038274665035e-07,0.843248591145316,2.0,4.0,1.1
Islamabad,2024,5,3,6.694332697092559e-09,2.045306637493717e-07,0.07889078360404267,0.921109005170961,1.4068605118338724,2.0,4.0,1.1
Islamabad,2024,6,3,7.593728492852044e-11,4.107866405356218e-11,2.694135600602739e-07,0.9999997304694239,1.6384305200803393,2.0,4.0,1.1
Islamabad,2024,7,3,2.0178808484451937e-10,1.8949299599459206e-09,2.8203163217419612e-05,0.9999717947400646,1.396720649991039,2.0,4.0,1.1
Islamabad,2024,8,3,2.0899431255793896e-09,9.772783275187153e-08,0.07181242838085182,0.9281874718013724,1.302689202111039,2.0,4.0,1.1
Islamabad,2024,9,2,5.845547145133581e-09,2.601550177747443e-06,0.999768394851931,0.00022899775234413078,1.2017898871478119,2.0,4.0,1.1
Islamabad,2024,10,1,7.163068944291924e-05,0.9994445687925534,0.0002922790851163645,0.0001915214328872591,0.7281645166240566,2.0,4.0,1.1
Islamabad,2024,11,0,0.9989877060788853,0.0010110452218882442,1.2618877515055423e-07,1.1225104514528405e-06,0.11798498043087419,2.0,4.0,1.1
Islamabad,2024,12,0,0.9999998399760767,1.5246669543346262e-07,1.8189203873509936e-09,5.7383075436695804e-09,-0.4054526352396133,2.0,4.0,1.1
Islamabad,2025,1,0,0.9999999643417977,3.134952682875774e-08,2.0628164391834416e-09,2.245859014072096e-09,-0.6646566976259388,2.0,4.0,1.1
Islamabad,2025,2,0,0.9999999660772112,2.5738118395972057e-08,5.484257775229479e-09,2.7004126849804778e-09,-0.33888081918932117,2.0,4.0,1.1
Islamabad,2025,3,0,0.9999261873903698,7.37674960334206e-05,2.098701468761369e-08,2.4126582214569934e-08,0.22428241870335452,2.0,4.0,1.1
Islamabad,2025,4,1,2.0698518318509238e-05,0.9999780530809048,6.407292217324422e-07,6.076715548775082e-07,0.8572479769242181,2.0,4.0,1.1
Islamabad,2025,5,3,1.0100616743921743e-08,2.528002820058413e-07,0.06571238343745685,0.9342873536616444,1.4208598976127742,2.0,4.0,1.1
Islamabad,2025,6,3,6.917179879658675e-11,3.733224879108187e-11,2.3128948544943914e-07,0.9999997686040105,1.652429905859241,2.0,4.0,1.1
Islamabad,2025,7,3,2.0178824958508904e-10,1.8949315069740386e-09,2.7386782390932533e-05,0.9999726111208893,1.4107200357699412,2.0,4.0,1.1
Islamabad,2025,8,3,2.0899431255793896e-09,9.772783275187153e-08,0.07181242838085182,0.9281874718013724,1.3166885878899408,2.0,4.0,1.1
Islamabad,2025,9,2,9.773485341225855e-09,4.349671963187479e-06,0.9996289197689492,0.00036672078560227693,1.2157892729267141,2.0,4.0,1.1
Islamabad,2025,10,1,7.16238426690751e-05,0.9993490375197779,0.00029225114780610366,0.00028708748974702966,0.7421639024029586,2.0,4.0,1.1
Islamabad,2025,11,0,0.9989108393279009,0.0010878304667302238,1.3433933089799643e-07,1.1958660378293314e-06,0.13198436620977622,2.0,4.0,1.1
Islamabad,2025,12,0,0.9999998308545486,1.6109449404340665e-07,1.9377542127081705e-09,6.113203026304366e-09,-0.39145324946071125,2.0,4.0,1.1
Karachi,2024,1,0,0.9999998126969731,1.8037156446361798e-07,1.7135414141039573e-09,5.2179208560862944e-09,0.08145268816441616,2.0,4.0,1.1
